rep_id,product_name,territory_id,date,scaled__total_sales,scaled__sales_growth,scaled__rolling_sales_growth,scaled__total_quantity,scaled__quantity_growth,scaled__average_price,scaled__sales_per_customer,scaled__sales_per_product,scaled__sales_per_call,scaled__unique_customers,scaled__customer_coverage_pct,scaled__customer_concentration,scaled__channel_mix,scaled__subchannel_mix,scaled__unique_products,scaled__product_concentration,scaled__dominant_product_share,scaled__calls_per_working_day,scaled__calls_per_customer,scaled__activity_efficiency,scaled__travel_per_customer,scaled__workload_index,scaled__incentive_to_sales_ratio,scaled__incentive_per_customer,scaled__incentive_per_call,scaled__incentive_variance,scaled__incentive_variance_pct,scaled__incentive_to_target_ratio,scaled__sales_vs_peer_median,scaled__incentive_vs_peer_median,scaled__activity_vs_peer_median,scaled__sales_zscore_within_peer,scaled__incentive_zscore_within_peer,scaled__activity_zscore_within_peer,scaled__territory_market_potential,scaled__territory_customer_density,scaled__territory_sales_potential,scaled__opportunity_index,scaled__market_potential_adjusted_sales,scaled__target_attainment_pct,scaled__call_plan_adherence_pct,scaled__rep_capacity
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-01-01,1.3220078257100822,0.0,0.012773930184056429,1.6111111111111112,0.0,-0.09340031868956532,1.5113740755157645,0.355222506101403,0.005104360837352812,0.0,1.9285714285714295,0.0732711773631427,-0.8188950065335105,-0.4552559085025522,-0.5,-0.027306922481671932,-0.2568536281509138,1.400756143667297,1.0000000000000002,0.06568796674651234,0.4872810856299926,0.47755239959328033,-0.31474415580131215,0.2823292231274295,-0.42721164856093763,1.1822065371830872,0.7522202841372518,0.3229766873557097,0.0,0.03435533939409825,0.42424242424242425,-0.09981332532234793,0.40720615247904307,0.9297213210420869,0.44755843506140336,-0.12235452079516246,0.44755843506140336,0.4475584350614032,0.8952614599733457,0.27188786269656656,0.17765829061821645,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-02-01,1.3217636537886326,-9.336427761242553e-05,0.01264714165334713,1.4444444444444444,-0.05643812709030096,-0.02058026584318033,0.5829453743350202,-0.29851022352272716,2.1051003604395153,0.5,0.4285714285714285,-0.3022556929160157,-0.8359363472625096,0.038607444941836634,0.0,0.5479060387958988,0.3562477617003051,0.20652173913043478,0.16666666666666674,1.640340989150345,0.973117462037147,-0.3835417012436256,-0.35150785744590635,-0.22510569529378527,0.24756574935685066,-0.0570180396721082,-0.05864955441644525,0.19364282440705594,0.11559988060029254,0.0,0.0,0.6073876480954653,0.3559910211206828,0.04668444081758089,1.1002277366864912,-0.12235452079516246,1.1002277366864912,1.1002277366864912,0.4613302783533557,0.1848416904457989,0.7993039480692554,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-03-01,-0.25508640633870294,-0.603009270337533,-0.8061292444060609,-0.2222222222222222,-0.6037567084078711,-0.11154528381288446,0.27333592837680043,0.787157663964533,1.4920808638216865,-0.5,-0.32142857142857134,0.7641361316288909,0.0,0.8528603456780551,0.5,-0.5790297552090028,-0.12023838750722823,-0.8260869565217391,-0.6666666666666666,1.9897668028744542,-0.3376816486843335,-0.8140887516620785,0.3375913952809737,0.6284791924455266,1.5456001877235612,-0.8928582887943495,-0.9024936696623128,-0.2645614118484289,-0.32371159456699405,-0.39126108960918593,-1.696969696969697,-0.2880636038601103,-0.43838837859530067,-0.6623544978725863,0.806371267047922,-0.12235452079516246,0.806371267047922,0.8063712670479223,-0.5183685028467818,-0.15321346296318508,1.4388511104064494,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-05-01,-0.18502127347865627,0.09647273461093211,-0.6583597255174412,-0.16666666666666666,0.06656804733727806,-0.07469277825163399,0.45205138186064603,0.6165230651637694,0.13786618779335474,-0.5,-0.32142857142857134,0.7641361316288909,0.0,0.8528603456780551,0.0,0.1430894336970297,0.3999226945293279,-0.32608695652173914,0.0,-0.20818068667512124,-0.3711235045689804,-0.5988152264528518,-0.7287031225515508,-0.9189183527428557,-0.9033420693218095,0.00762389273160796,0.23955132322327222,-1.3298614003458085,-1.4551003407088892,-1.39379220581861,-1.696969696969697,-0.5584858740546589,-0.6231015226920879,-0.6623544978725863,0.9093782867546009,-0.12235452079516246,0.9093782867546009,0.909378286754601,-0.48690063929002003,-1.5710394073395577,0.08233252537060072,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-06-01,0.1703404367014816,0.43861501587254814,-0.1084665959449651,0.2222222222222222,0.43269230769230765,-0.0567006898810461,1.358474114441417,0.4979779367378392,1.0352141442323253,-0.5,-0.32142857142857134,0.7641361316288909,-1.0276502314571074,-0.14813355134102682,-0.5,-0.34595403538196445,-0.5259962379311479,-0.3717391304347825,0.0,1.467732844864027,0.04645340608874798,-0.5988152264528518,-0.671490813778669,-0.663836503822939,-0.712694107136261,0.15363528487966038,0.7218419269932093,-1.1626438091836486,-0.6403426386102268,-1.1760282309536683,-1.2727272727272727,-0.5867489520037109,-0.6538206051949088,-0.620828697345954,0.40304472343254083,-0.12235452079516246,0.40304472343254083,0.40304472343254066,-0.06434880844031088,-0.7691513195303359,0.2544025514732445,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-07-01,0.8318387976974587,0.5352659865481165,1.36734001662079,1.0555555555555556,0.6181318681318679,-0.10288838696358443,0.16639418710263398,-0.25771868302046097,0.14012285258460547,0.5,1.1785714285714295,-0.3199390895305991,-0.7691915282080471,0.1036209626602419,0.5,-0.557330790769791,-0.6662527577034311,0.8260869565217391,0.6666666666666667,-0.11340053141166312,0.13684952527494798,0.04700534917482737,-0.38900013618886303,-0.4602540712287975,-0.4683255284972627,-0.8268805219949368,-0.7981500654125769,-0.2584935392489744,0.0,0.0,0.6363636363636364,0.3918153077293301,0.04516470966293636,0.8114168115705593,0.5331804708215565,-0.12235452079516246,0.5331804708215565,0.5331804708215566,0.42351864746576856,-0.15114990244450185,-0.003985802074447202,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-08-01,0.21160549142651347,-0.3058120097865008,-0.048003896444261,0.3888888888888889,-0.2884615384615385,-0.15410847970054717,0.09521992993382634,-0.138560890717765,0.23620991298584168,0.0,-0.32142857142857134,0.043668489061959186,-0.8964154400317134,-0.020302873867107836,-1.0,1.510769507643223,1.385041316910039,-0.05632411067193678,0.6666666666666667,0.03873996054670969,1.7467094445308156,-0.3835417012436256,-0.6976525257779164,-0.8821548873854159,-0.836327176001017,0.16633290161199907,0.906984842634809,-1.1995473252002524,0.6326077991378692,-1.2445718317889125,0.5090909090909091,0.10410271924778786,-0.8299562767994895,-0.01898746643164747,0.13476029491676453,-0.12235452079516246,0.13476029491676453,0.13476029491676458,0.1082778520921415,-0.9502050962446325,-0.20224634588272614,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-09-01,0.11603049707298918,-0.07436255221805116,-0.245645024660696,0.16666666666666666,-0.1442307692307692,-0.06240309340519052,-0.026671856753600617,0.5867422420704893,0.8980724321574731,0.0,0.4285714285714285,-0.05195207142564586,0.0,0.8528603456780551,0.0,0.6443566561329612,1.0737611240053118,-0.48487712665406424,-0.33333333333333326,0.3709137663801605,-0.0696927833207488,-0.5988152264528518,0.245545267575462,0.19632830621745145,0.8884344612070311,-0.8879202916708288,-0.6180526087488896,0.28055877127812956,0.0,0.0,0.0,-0.14122899333589561,0.06652293660670724,-0.3948339992946719,0.8352932195132752,-0.12235452079516246,0.8352932195132752,0.8352932195132751,-0.2565799764279131,0.28846807588862966,0.9995844128531145,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-11-01,0.13084562840696143,0.012654064553127183,-0.21948661988586757,0.1111111111111111,-0.0432692307692308,0.011432676419111623,-0.007777345270533288,-0.04906899366166004,0.9354831251107907,0.0,0.4285714285714285,-0.03958456570921277,-1.0,-0.12120054233417302,0.5,-0.3618069043298977,-0.2276440540614102,-0.41304347826086957,-0.33333333333333326,1.3537762434831617,-0.07219652193921777,-0.5988152264528518,-0.656703798543794,-0.8465470652343144,-0.6974513323595126,0.0801502742992899,0.366266681530162,-1.1476613438377306,-0.5357291504738564,-1.2319265416278085,-1.2727272727272727,-0.36120594017450836,-0.5694000649867144,-0.7877069818868375,0.6825715410974968,-0.12235452079516246,0.6825715410974968,0.6825715410974971,-0.20000884688920234,-0.6859820238958678,-0.7151126875756647,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-12-01,0.1917665228087098,0.05125753979007335,0.05630139267953407,0.3333333333333333,0.18218623481781374,-0.13028924999061078,0.06991825613079032,-0.46174683104100195,1.0893186074651828,0.0,-0.32142857142857134,-0.0033930855883977764,0.0,0.8528603456780551,0.0,-0.751890445532861,-0.782319913833094,-0.450592885375494,0.0,0.5165973885679395,0.8305166397710438,-0.5988152264528518,-0.29855610683367656,-0.38675969707941804,0.001740800448396341,-1.1545574883082843,-1.4439680082178574,-0.5339206453855911,-0.304107129168092,-0.5245197835557583,-0.8484848484848485,-0.5457117596434604,-0.5145646647148044,-0.8363524394069245,0.3367683771710325,-0.12235452079516246,0.3367683771710325,0.3367683771710323,-0.015891094631654216,-0.5065487779601754,-0.9255252212822672,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-01-01,0.5695676325700928,0.29948690677392625,0.4891160101194906,0.7222222222222222,0.2633779264214047,-0.08824639129891493,0.55174776177501,0.6616906984356705,2.0433298137172544,0.0,1.1785714285714295,-0.059801757549143714,-1.025154499450978,-0.1457025564068957,0.5,1.330370025560038,1.4868552957122074,-0.2753623188405797,-0.5333333333333332,1.243324644215866,-0.27909655455711085,-0.5988152264528518,-0.19231868493527932,0.03119941976675342,0.6373253044483733,-0.06622779636084786,-0.07030043270914517,0.023263333643692784,0.09889374684015774,0.0,-0.8484848484848485,0.5810696547523706,-0.1554900161685657,-0.7180479299353976,1.183138543903515,-0.12235452079516246,1.183138543903515,1.183138543903515,-0.05503311975049953,0.029610252353122615,0.5910673106802635,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-02-01,0.4749937430945129,-0.055176899409482456,0.18653421175843998,0.4444444444444444,-0.1442307692307692,0.038565945379178485,0.4311327364733359,0.9633908979847322,0.6796096052121146,0.0,1.1785714285714295,-0.056114510944066436,0.0,0.8528603456780551,-0.5,1.6644626518595784,1.5708471751173148,-0.10775047258979203,-0.1333333333333333,0.4187244610398758,-0.2735049740517426,-0.3835417012436256,-0.22910172268348364,-0.09850848183365128,-0.04187385603304593,-0.12240031947348223,-0.1262266845611362,-0.14906893579880057,0.0,0.0,0.0,0.03577117937585215,-0.057946715626791115,-0.1982259245497428,0.8305821528605495,-0.12235452079516246,0.8305821528605495,0.8305821528605496,0.0033159470182160342,-0.0890838989800066,1.5667595204347273,-0.4117647058823529
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-03-01,-0.19928091369132994,-0.4212281897357825,-0.5315156193204297,-0.2777777777777778,-0.44999999999999996,0.07650799428475188,0.41567925262748157,-0.2813130240455788,0.10185820314607438,-0.5,-0.32142857142857134,0.7641361316288909,0.0,0.8528603456780551,0.0,-0.7284887045457548,-0.6520341940104605,-0.450592885375494,0.0,0.4012434831618993,0.18860349677912625,-0.5988152264528518,-0.7287031225515508,-0.9056252534547289,-0.8965364691202636,-0.1301535095643586,-1.3737244741021615,-1.3262314749332884,-1.313756283448601,-1.3728095976463677,-1.5272727272727273,-0.4965361846344404,-0.5730721174720316,-0.810501837968052,0.8910834872889803,-0.12235452079516246,0.8910834872889803,0.8910834872889803,-0.49358336003799985,-1.526282722530871,-0.09870981952526409,-0.4117647058823529
